,id,who,"utt",system_response
310,SNG01587.json,0,"will do ! thank you , hope you have an amazing day as well .",GOODBYE
311,SNG01587.json,1,"i am glad the cambridge towninfo value_area helped you . goodbye .",system_response
312,SNG01608.json,0,"are there any value_food restaurant -s in cambridge ?",INFORM_TYPE-value_food
313,SNG01608.json,1,"yes there is a value_food restaurant in cambridge with 2 different location -s , would you like the addresses ?",system_response
314,SNG01608.json,0,"if 1 of them has a value_pricerange price range please give me that address . if not tell me about value_food restaurant -s instead .",INFORM_TYPE_CHANGE-value_pricerange-value_food
315,SNG01608.json,1,"i have 2 value_food restuarants , both in the value_area and both value_pricerange . may i recommend restaurant_name ?",system_response
316,SNG01608.json,0,"actually i need a value_pricerange -ly priced restaurant . are there any fitting that description ?",INFORM_TYPE-value_pricerange
317,SNG01608.json,1,"i am sorry . i mistook that price range . the restaurant_name is in the value_pricerange range . would that work for you ?",system_response
318,SNG01608.json,0,"yes , i need a reservation for value_people people at value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day
319,SNG01608.json,1,"booking was successful . the table will be reserved for value_people minutes . reference number is restaurant_reference .",system_response
320,SNG01608.json,0,"thanks so much . that s all for today . bye !",GOODBYE
321,SNG01608.json,1,"you are more than welcome !",system_response
322,SNG01609.json,0,"i am looking for a place to dine . the restaurant should serve value_food food and should be in the value_area",INFORM_TYPE-value_food-value_area
323,SNG01609.json,1,"i am afraid there are not any . would you like to try another area or cuisine ?",system_response
324,SNG01609.json,0,"what restaurant -s are value_pricerange ?",INFORM_TYPE-value_pricerange
325,SNG01609.json,1,"restaurant_name is value_pricerange in that area .",system_response
326,SNG01609.json,0,"how about 1 that serves value_food food ?",INFORM_TYPE_CHANGE-value_food
327,SNG01609.json,1,"restaurant_name serves value_food food in the value_area area . would you like a reservation ?",system_response
328,SNG01609.json,0,"yes , please . value_people people at value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day
329,SNG01609.json,1,"booking was unsuccessful . is there another day or time slot you would be interested in ?",system_response
330,SNG01609.json,0,"how about for value_time ?",MAKE_RESERVATION_CHANGE_TIME-value_time
331,SNG01609.json,1,"yes , that did the trick ! your reference number is restaurant_reference and they'll hold the table for value_people minutes . is there anything else i can help you with ?",system_response
332,SNG01609.json,0,"that is all i need , thank you .",GOODBYE
333,SNG01609.json,1,"you are very welcome . good day .",system_response
334,SNG01611.json,0,"i am looking for a restaurant . the restaurant should be in the value_area and should serve value_food food",INFORM_TYPE-value_area-value_food
335,SNG01611.json,1,"i am sorry . there are no person food eateries in the value_area . would you like to find a different type of food ?",system_response
336,SNG01611.json,0,"yes , i am looking for a value_pricerange price range .",INFORM_TYPE-value_pricerange
337,SNG01611.json,1,"i am sorry , we have no value_food restaurant -s in the value_area .",system_response
338,SNG01611.json,0,"what about value_food foods ?",INFORM_TYPE_CHANGE-value_food
339,SNG01611.json,1,"restaurant_name looks good . would you like a reservation ?",system_response
340,SNG01611.json,0,"yes , i want a reservation for value_people people at value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day
341,SNG01611.json,1,"sorry , the restaurant does not have any openings for that date and time .",system_response
342,SNG01611.json,0,"ok . ill check latter",INFORM_TYPE
343,SNG01611.json,1,"alright . have a good day .",system_response
344,SNG01671.json,0,"what is the address for find restaurant_name ?",ASK_INFO-address
345,SNG01671.json,1,"the address for that restaurant is restaurant_address .",system_response
346,SNG01671.json,0,"thank you , can you book a table for value_people on value_day at 1800",MAKE_RESERVATION-value_people-value_day
347,SNG01671.json,1,"i am sorry . the restaurant is fully booked at that time . what other day or time slot would be good for you ?",system_response
348,SNG01671.json,0,"please try value_day at value_time . it should be less crowded then .",MAKE_RESERVATION-value_day-value_time
349,SNG01671.json,1,"booking was successful . the table will be reserved for value_people minutes . reference number is restaurant_reference .",system_response
350,SNG01671.json,0,"thank you for the help .",GOODBYE
351,SNG01671.json,1,"you are more than welcome !",system_response
352,SNG01672.json,0,"i am looking for a place to dine . the restaurant should be in the value_area and should be in the value_pricerange price range",INFORM_TYPE-value_area-value_pricerange
353,SNG01672.json,1,"i have both an value_food restaurant and a value_food restaurant . do you have a preference ?",system_response
354,SNG01672.json,0,"i do not care book a table for value_people people at value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day
355,SNG01672.json,1,"booking was successful . the table will be reserved for value_people minutes . reference number is restaurant_reference .",system_response
356,SNG01672.json,0,"cool thank you . i am all set for now .",GOODBYE
357,SNG01672.json,1,"thanks for allowing me to help you . have a great day .",system_response
358,SNG01683.json,0,"i am looking for a restaurant . the restaurant should serve value_food food and should be in the value_pricerange price range",INFORM_TYPE-value_food-value_pricerange
359,SNG01683.json,1,"restaurant_name is a great restaurant that fulfills your wishes . it is located at restaurant_address .",system_response
360,SNG01683.json,0,"awesome . can i also get the area , post code , and phone number ?",ASK_INFO-phone-postcode
361,SNG01683.json,1,"yes , restaurant_name is located in the value_area and the postcode is restaurant_postcode .",system_response
362,SNG01683.json,0,"thanks , i just need the phone number so i can call them .",GOODBYE
363,SNG01683.json,1,"the phone number is restaurant_phone . is there anything else i can help you with ?",system_response
364,SNG01683.json,0,"thanks , that s all . goodbye .",GOODBYE
365,SNG01683.json,1,"enjoy yourself , and let me know if you need anything else .",system_response
366,SNG01686.json,0,"i am looking for a place to dine . the restaurant should be in the value_pricerange price range and should serve value_food food",INFORM_TYPE-value_pricerange-value_food
367,SNG01686.json,1,"i have the restaurant_name in the value_area of town . would that work ?",system_response
368,SNG01686.json,0,"no , i just realized i'll be in the value_area area . are there any that meet my criteria in the value_area ?",INFORM_TYPE-value_area-value_area
369,SNG01686.json,1,"yes , restaurant_name is in the value_area and meets your criteria . would you like me to make a reservation ?",system_response
370,SNG01686.json,0,"yes could you book me a table for value_people value_day at value_time ?",MAKE_RESERVATION-value_people-value_day-value_time
371,SNG01686.json,1,"booking was successful . the table will be reserved for value_people minutes . reference number is restaurant_reference .",system_response
372,SNG01686.json,0,"thank you so much for all of your help . have a great day .",GOODBYE
373,SNG01686.json,1,"you are so welcome . enjoy your meal .",system_response
374,SNG01698.json,0,"i am looking for a restaurant that is in the value_area of town and serves value_food food .",INFORM_TYPE-value_area-value_food
375,SNG01698.json,1,"we dont have any restaurant like that .",system_response
376,SNG01698.json,0,"do you have any value_pricerange restaurant -s ?",INFORM_TYPE-value_pricerange
377,SNG01698.json,1,"no value_pricerange restaurant",system_response
378,SNG01698.json,0,"could you try value_food food , instead ?",INFORM_TYPE_CHANGE-value_food
379,SNG01698.json,1,"i found 4 different value_pricerange value_food restaurant -s that you could try . how does restaurant_name sound to you ?",system_response
380,SNG01698.json,0,"that sounds good . can you book a table for value_people people at value_time on value_day please ?",MAKE_RESERVATION-value_people-value_time-value_day
381,SNG01698.json,1,"i am sorry i am not able to book for that day and time , would you like to try another time or different restaurant ?",system_response
382,SNG01698.json,0,"yes , how about value_time instead . i also need the reference number .",MAKE_RESERVATION_CHANGE_TIME-value_time
383,SNG01698.json,1,"i was able to book it for value_time . you reference number is restaurant_reference .",system_response
384,SNG01698.json,0,"thank you for your help .",GOODBYE
385,SNG01698.json,1,"is there anything else i can help you with today ?",system_response
386,SNG01698.json,0,"no that was all . thank you",GOODBYE
387,SNG01698.json,1,"thank you for using our services .",system_response
388,SNG01699.json,0,"i would like to find a place that i can get some northern value_food food .",INFORM_TYPE-value_food
